# Top Lineup Score: 349.25
# Cash Score: 259.75
# Top 3 Lineups:
# Rank 1: 349.25 - C Sandro Mamukelashvili F Jaylon Tyson G Collin Gillespie PF Jalen Johnson PG Luka Doncic SF Dean Wade SG Ayo Dosunmu UTIL Devin Booker
# Rank 2: 347.75 - C Sandro Mamukelashvili F Kawhi Leonard G Devin Booker PF Jarace Walker PG Josh Giddey SF De'Andre Hunter SG Jeremiah Fears UTIL Collin Gillespie
# Rank 3: 341.0 - C Sandro Mamukelashvili F De'Andre Hunter G Devin Booker PF Collin Murray-Boyles PG Josh Giddey SF Jaylon Tyson SG Keyonte George UTIL Kawhi Leonard


Player Name,Actual Score,Ownership,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Kevin McCullar Jr.,0.0,,,,,,,,,,,,,,,,
Trey Jemison,0.0,,,,,,,,,,,,,,,,
Mohamed Diawara,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacome Dadiet,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ariel Hukporti,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tosan Evbuomwan,0.0,0.0,,,,,,,,,,,,,,,
Kevon Looney,0.0,,,,,,,,,,,,,,,,
Dejounte Murray,0.0,,,,,,,,,,,,,,,,
Micah Peavy,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Dickinson,0.0,,,,,,,,,,,,,,,,
Bryce McGowens,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Alexander,0.0,0.0,,,,,,,,,,,,,,,
Jayson Tatum,0.0,,,,,,,,,,,,,,,,
Ron Harper Jr.,0.0,0.0,,,,,,,,,,,,,,,
Amari Williams,0.0,,,,,,,,,,,,,,,,
Max Shulga,0.0,0.0,,,,,,,,,,,,,,,
Jordan Walsh,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
