Player,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Caris LeVert,0.484375,0.4375,0.0,7.75,16.0,0.0,0.0,0.5625,0.5,0.1875,0.4866180048661801,3,0.0,4.0,0
Cedric Coward,0.7857142857142857,0.6428571428571429,0.0,22.0,28.0,9.75,0.4431818181818182,0.6785714285714286,0.2,0.25,0.0938932661023765,4,0.5714285714285714,5.0,0
Charles Bassey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Chaz Lanier,1.3333333333333333,0.6666666666666666,0.0,4.0,3.0,2.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,4,1.0,1.0,1
Chris Boucher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Chris Manon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Christian Braun,1.2037037037037037,0.8148148148148148,0.0,32.5,27.0,0.0,0.0,0.5185185185185185,0.5,0.2962962962962963,0.14731231897903743,1,0.0,1.0,1
Clint Capela,1.2916666666666667,0.6666666666666666,0.0,7.75,6.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.42372881355932196,2,0.0,1.0,1
Cody Williams,0.6041666666666666,0.6666666666666666,0.0,7.25,12.0,3.5,0.4827586206896552,0.75,0.0,0.16666666666666666,1.0,4,1.0,3.0,1
Collin Gillespie,1.1612903225806452,0.6451612903225806,0.0,36.0,31.0,0.0,0.0,0.45161290322580644,0.6666666666666666,0.25806451612903225,0.21816398270031123,2,0.125,4.0,0
Collin Murray-Boyles,0.75,0.6,0.0,18.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Cooper Flagg,0.9857142857142858,0.6,0.0,34.5,35.0,4.75,0.13768115942028986,0.4,0.0,0.2571428571428571,0.17114586869380838,4,0.4444444444444444,5.0,1
Craig Porter Jr.,0.7272727272727273,0.5454545454545454,0.0,16.0,22.0,1.0,0.0625,0.3181818181818182,0.3333333333333333,0.13636363636363635,0.11248593925759282,4,0.6666666666666666,3.0,0
D'Angelo Russell,1.225,1.15,0.0,24.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Dalen Terry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Dalton Knecht,0.6736111111111112,0.4444444444444444,0.0,24.25,36.0,0.0,0.0,0.3333333333333333,0.6,0.19444444444444445,0.0629874641967,1,0.14285714285714285,3.0,0
Damian Lillard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Daniss Jenkins,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1
Danny Wolf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Dario Saric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Day'Ron Sharpe,1.0789473684210527,0.42105263157894735,0.0,20.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
De'Andre Hunter,0.9833333333333333,0.7,0.0,29.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
DeAndre Jordan,0.6458333333333334,0.25,0.0,7.75,12.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,1,0.0,3.0,0
DeMar DeRozan,0.9428571428571428,0.7428571428571429,0.0,33.0,35.0,1.25,0.03787878787878788,0.6285714285714286,0.16666666666666666,0.4,0.14675981779114566,3,0.21428571428571427,3.0,0
Dean Wade,0.5972222222222222,0.3333333333333333,0.0,10.75,18.0,2.5,0.23255813953488372,0.3888888888888889,1.0,0.1111111111111111,1.0,1,0.0,3.0,0
Deandre Ayton,1.0,0.6285714285714286,0.0,35.0,35.0,3.5,0.1,0.5142857142857142,0.0,0.2571428571428571,0.21637810316455686,2,0.1111111111111111,3.0,1
Deni Avdija,1.1397058823529411,0.8823529411764706,0.0,38.75,34.0,5.0,0.12903225806451613,0.8235294117647058,0.625,0.38235294117647056,0.24776326795267273,2,0.23076923076923078,5.0,1
Dennis Schroder,0.7857142857142857,0.4642857142857143,0.0,22.0,28.0,0.0,0.0,0.35714285714285715,0.3333333333333333,0.07142857142857142,1.0,3,0.0,2.0,1
Derik Queen,1.0357142857142858,0.5,0.0,14.5,14.0,6.5,0.4482758620689655,0.7857142857142857,0.0,0.14285714285714285,1.0,4,1.0,2.0,1
Derrick White,0.9642857142857143,0.7142857142857143,0.0,33.75,35.0,1.25,0.037037037037037035,0.8,0.6428571428571429,0.3142857142857143,0.24705159232453375,1,0.09090909090909091,3.0,1
Desmond Bane,0.6854838709677419,0.4838709677419355,0.0,21.25,31.0,3.5,0.16470588235294117,0.5483870967741935,0.42857142857142855,0.22580645161290322,0.12919555432750424,3,0.14285714285714285,3.0,0
Devin Booker,1.2777777777777777,1.0555555555555556,0.0,46.0,36.0,18.0,0.391304347826087,1.0833333333333333,0.4375,0.5555555555555556,0.17865395139368037,4,0.5,4.0,0
Devin Carter,0.5,0.08333333333333333,0.0,6.0,12.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0,0.0,4.0,0
Domantas Sabonis,1.3203125,0.8125,0.0,42.25,32.0,0.0,0.0,0.65625,0.42857142857142855,0.28125,0.1802912640994542,1,0.2222222222222222,3.0,1
Donovan Clingan,0.9910714285714286,0.32142857142857145,0.0,27.75,28.0,1.25,0.04504504504504504,0.39285714285714285,0.5,0.10714285714285714,0.08948545861297538,3,0.0,7.0,0
Donovan Mitchell,1.0,0.75,0.0,32.0,32.0,-0.5,-0.015625,0.625,0.3333333333333333,0.15625,0.377753259759505,1,0.0,4.0,0
Donte DiVincenzo,0.8823529411764706,0.6764705882352942,0.0,30.0,34.0,4.5,0.15,0.5,0.5,0.20588235294117646,0.07274469278491921,4,0.7142857142857143,4.0,1
Doug McDermott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Drake Powell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Drew Eubanks,0.671875,0.3125,0.0,10.75,16.0,0.0,0.0,0.375,0.0,0.1875,0.08624407072013801,1,0.0,4.0,0
Duncan Robinson,0.9568965517241379,0.6206896551724138,0.0,27.75,29.0,0.0,0.0,0.5517241379310345,0.5,0.2413793103448276,0.3363079040215,3,0.14285714285714285,4.0,0
Duop Reath,1.2291666666666667,0.9166666666666666,0.0,14.75,12.0,0.0,0.0,0.75,0.75,0.25,0.6211180124223604,2,0.0,3.0,1
Dwight Powell,1.0689655172413792,0.6551724137931034,0.0,31.0,29.0,3.0,0.0967741935483871,0.7931034482758621,0.0,0.4827586206896552,0.15847377922322128,4,0.42857142857142855,6.0,0
Dylan Cardwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Dyson Daniels,0.8142857142857143,0.4,0.0,28.5,35.0,0.0,0.0,0.4,0.14285714285714285,0.11428571428571428,0.1481829596380986,1,0.0,3.0,1
E.J. Liddell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Egor Demin,0.734375,0.5,0.0,11.75,16.0,0.0,0.0,0.625,0.8333333333333334,0.125,1.0,1,0.0,2.0,0
Elijah Harkless,0.8541666666666666,0.16666666666666666,0.0,10.25,12.0,2.25,0.21951219512195122,0.3333333333333333,0.5,0.08333333333333333,0.0,4,1.0,1.0,1
Evan Mobley,1.3014705882352942,0.7647058823529411,0.0,44.25,34.0,1.25,0.02824858757062147,0.7647058823529411,0.38461538461538464,0.29411764705882354,0.10431632034530364,4,0.6,4.0,1
Franz Wagner,1.1136363636363635,0.7575757575757576,0.0,36.75,33.0,0.0,0.0,0.7878787878787878,0.09090909090909091,0.3939393939393939,0.18969765816207987,2,0.23076923076923078,4.0,0
GG Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Garrett Temple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Goga Bitadze,0.8333333333333334,0.4444444444444444,0.0,22.5,27.0,0.0,0.0,0.3333333333333333,0.0,0.18518518518518517,0.09841011987690429,1,0.0,5.0,0
Gradey Dick,0.3875,0.2,0.0,7.75,20.0,0.0,0.0,0.4,0.6,0.15,0.6079027355623102,4,0.6666666666666666,4.0,0
Grayson Allen,0.6180555555555556,0.6388888888888888,0.0,22.25,36.0,0.0,0.0,0.5833333333333334,0.6666666666666666,0.2222222222222222,0.07512486805379893,4,0.625,3.0,0
Herbert Jones,0.34523809523809523,0.38095238095238093,0.0,7.25,21.0,0.0,0.0,0.5238095238095238,0.6,0.09523809523809523,1.0,1,0.0,2.0,1
Hugo Gonzalez,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0
Hunter Tyson,0.8333333333333334,0.0,0.0,5.0,6.0,5.0,1.0,0.5,1.0,0.0,0.0,0,0.0,1.0,1
Immanuel Quickley,0.9596774193548387,0.8064516129032258,0.0,29.75,31.0,3.5,0.11764705882352941,0.45161290322580644,0.3333333333333333,0.1935483870967742,0.13030613357694115,4,0.5,4.0,1
Isaac Jones,0.5,0.5,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,0.0,4,1.0,1.0,1
Isaac Okoro,0.7068965517241379,0.4482758620689655,0.0,20.5,29.0,1.25,0.06097560975609756,0.41379310344827586,0.75,0.13793103448275862,0.10773913274922718,1,0.0,3.0,1
Isaiah Jackson,0.6363636363636364,0.8181818181818182,0.0,7.0,11.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.12414649286157667,2,0.0,2.0,1
Isaiah Livers,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.125,1.0,0.0,0.0,0,0.0,5.0,0
Isaiah Stewart,1.0833333333333333,0.6111111111111112,0.0,19.5,18.0,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.5111202839094826,1,0.0,2.0,0
JD Davison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Ja Morant,1.59375,1.28125,0.0,51.0,32.0,5.25,0.10294117647058823,0.84375,0.625,0.46875,0.11174482987593432,4,0.4,5.0,0
Ja'Kobe Walter,0.6875,0.3125,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jabari Smith Jr.,1.230263157894737,0.7894736842105263,0.0,46.75,38.0,0.0,0.0,0.5789473684210527,0.625,0.34210526315789475,0.1897681260872231,3,0.07692307692307693,2.0,1
Jaden Hardy,0.53125,0.5,0.0,4.25,8.0,0.0,0.0,0.25,1.0,0.125,0.0,1,0.0,1.0,0
Jaden McDaniels,1.0426829268292683,0.8048780487804879,0.0,42.75,41.0,5.0,0.11695906432748537,0.6341463414634146,0.14285714285714285,0.3902439024390244,0.24335219954361845,3,0.3125,3.0,1
Jae'Sean Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jake LaRavia,1.2162162162162162,0.8648648648648649,0.0,45.0,37.0,0.75,0.016666666666666666,0.6216216216216216,0.25,0.32432432432432434,0.1908800510572379,3,0.08333333333333333,3.0,1
Jalen Duren,1.2045454545454546,0.8484848484848485,0.0,39.75,33.0,9.75,0.24528301886792453,0.7575757575757576,0.0,0.48484848484848486,0.20101386247092817,2,0.25,3.0,1
Jalen Johnson,1.4051724137931034,1.0344827586206897,0.0,40.75,29.0,0.0,0.0,0.8275862068965517,0.3333333333333333,0.41379310344827586,0.08771343184655611,2,0.3333333333333333,2.0,1
Jalen Pickett,1.25,1.0,0.0,15.0,12.0,6.0,0.4,0.75,1.0,0.3333333333333333,0.31116880716843154,4,1.0,1.0,1
Jalen Smith,1.0833333333333333,0.6666666666666666,0.0,16.25,15.0,0.0,0.0,0.7333333333333333,0.8,0.3333333333333333,0.12468216859511845,3,0.2,2.0,0
Jalen Suggs,1.119047619047619,0.7142857142857143,0.0,23.5,21.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.11753154218126836,2,0.16666666666666666,4.0,0
Jalen Wilson,0.5714285714285714,0.38095238095238093,0.0,12.0,21.0,0.0,0.0,0.2857142857142857,0.5,0.19047619047619047,0.08629522660742496,1,0.0,3.0,0
Jamal Murray,1.26,0.96,0.0,31.5,25.0,0.0,0.0,0.76,0.4444444444444444,0.36,0.17438712296721423,3,0.0,2.0,1
Jamal Shead,0.7894736842105263,0.5789473684210527,0.0,15.0,19.0,5.0,0.3333333333333333,0.3684210526315789,0.0,0.10526315789473684,1.0,2,0.5,5.0,0
Jamison Battle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jarace Walker,1.2361111111111112,0.7222222222222222,0.0,44.5,36.0,5.0,0.11235955056179775,0.7777777777777778,0.46153846153846156,0.3055555555555556,0.17492428665657164,1,0.2727272727272727,3.0,1
Jaren Jackson Jr.,1.171875,0.75,0.0,37.5,32.0,1.0,0.02666666666666667,0.71875,0.5,0.28125,0.235404717277248,2,0.2222222222222222,6.0,0
Jarred Vanderbilt,0.9230769230769231,0.4230769230769231,0.0,24.0,26.0,0.0,0.0,0.38461538461538464,0.5,0.07692307692307693,1.0,1,0.0,4.0,0
Jarrett Allen,1.14,0.72,0.0,28.5,25.0,0.0,0.0,0.64,0.0,0.48,0.06578610873156666,1,0.0,4.0,0
Jase Richardson,0.25,0.5,0.0,1.0,4.0,2.0,2.0,0.25,0.0,0.25,0.0,4,1.0,1.0,1
Javon Small,0.25,0.5,0.0,2.5,10.0,0.0,0.0,0.3,0.0,0.1,0.0,2,0.0,3.0,0
Javonte Green,0.9705882352941176,0.5882352941176471,0.0,16.5,17.0,1.25,0.07575757575757576,0.4117647058823529,0.5,0.17647058823529413,0.07385524372230427,4,0.6666666666666666,4.0,1
Jaxson Hayes,0.9615384615384616,0.46153846153846156,0.0,12.5,13.0,0.0,0.0,0.5384615384615384,0.0,0.07692307692307693,0.0,2,0.0,3.0,0
Jay Huff,0.9047619047619048,0.3333333333333333,0.0,19.0,21.0,0.0,0.0,0.3333333333333333,1.0,0.09523809523809523,1.0,2,0.0,4.0,0
Jaylen Brown,1.4765625,1.125,0.0,47.25,32.0,0.0,0.0,0.8125,0.5714285714285714,0.4375,0.2707592430093608,2,0.07142857142857142,3.0,1
Jaylen Wells,0.646551724137931,0.3448275862068966,0.0,18.75,29.0,0.0,0.0,0.41379310344827586,0.8,0.1724137931034483,0.125103741450186,3,0.4,4.0,1
Jaylon Tyson,1.1944444444444444,0.8518518518518519,0.0,32.25,27.0,2.0,0.06201550387596899,0.7037037037037037,0.75,0.3333333333333333,0.1583960200311743,3,0.2222222222222222,3.0,1
Jeff Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jerami Grant,1.13,0.8,0.0,28.25,25.0,0.0,0.0,0.92,0.6666666666666666,0.44,0.15026544373117087,1,0.18181818181818182,5.0,0
Jeremiah Fears,1.175,0.9333333333333333,0.0,35.25,30.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.20103169800156742,4,0.6,2.0,1
Jett Howard,0.1875,0.25,0.0,0.75,4.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.0,1.0,1
Jevon Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Joan Beringer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jock Landale,0.65625,0.4166666666666667,0.0,15.75,24.0,0.0,0.0,0.4166666666666667,0.5,0.125,0.09195402298850575,1,0.0,6.0,1
Joe Ingles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
John Konchar,0.5147058823529411,0.35294117647058826,0.0,8.75,17.0,0.0,0.0,0.17647058823529413,1.0,0.11764705882352941,1.0,2,0.0,5.0,0
Johnny Juzang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jonas Valanciunas,1.5,1.0714285714285714,0.0,21.0,14.0,0.0,0.0,0.5714285714285714,0.0,0.35714285714285715,0.1259351859707331,2,0.4,2.0,1
Jonathan Isaac,0.25,0.16666666666666666,0.0,1.5,6.0,3.5,2.3333333333333335,0.3333333333333333,0.0,0.0,0.0,0,0.0,2.0,1
Jonathan Mogbo,0.39285714285714285,0.14285714285714285,0.0,2.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,1
Jordan Goodwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jordan Hawkins,0.90625,0.375,0.0,7.25,8.0,1.25,0.1724137931034483,0.875,0.8,0.25,1.0,4,1.0,1.0,1
Jordan Poole,0.6022727272727273,0.5454545454545454,0.0,13.25,22.0,0.0,0.0,0.7272727272727273,0.8571428571428571,0.2727272727272727,0.1329395995395158,2,0.16666666666666666,2.0,0
Jordan Walsh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1
Jose Alvarado,0.6428571428571429,0.35714285714285715,0.0,9.0,14.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.0,1,0.0,2.0,0
Josh Giddey,1.4838709677419355,1.1935483870967742,0.0,46.0,31.0,1.5,0.03260869565217391,0.8387096774193549,0.1111111111111111,0.3870967741935484,0.24521447952514167,2,0.3333333333333333,3.0,1
Josh Minott,1.2348484848484849,0.45454545454545453,0.0,40.75,33.0,2.5,0.06134969325153374,0.45454545454545453,0.8,0.15151515151515152,0.20819328468831755,2,0.2,5.0,0
Josh Okogie,0.6413043478260869,0.5652173913043478,0.0,14.75,23.0,0.0,0.0,0.391304347826087,1.0,0.17391304347826086,0.14127827919913657,3,0.25,5.0,1
Jrue Holiday,1.3928571428571428,1.1142857142857143,0.0,48.75,35.0,4.75,0.09743589743589744,0.6857142857142857,0.8333333333333334,0.4,0.1052866958943235,4,0.42857142857142855,4.0,0
Julian Phillips,0.5,0.3333333333333333,0.0,1.5,3.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0,0.0,1.0,0
Julian Strawther,1.0909090909090908,0.7272727272727273,0.0,12.0,11.0,1.25,0.10416666666666667,0.9090909090909091,0.6666666666666666,0.2727272727272727,0.46082949308755783,2,0.0,2.0,1
Julius Randle,1.4097222222222223,1.1666666666666667,0.0,50.75,36.0,4.5,0.08866995073891626,0.9444444444444444,0.25,0.5277777777777778,0.25088947865294536,1,0.2631578947368421,3.0,0
Jusuf Nurkic,1.5,1.375,0.0,24.0,16.0,0.0,0.0,1.1875,0.4,0.5,0.1644955326948549,1,0.0,6.0,0
Karlo Matkovic,0.5,0.5,0.0,2.0,4.0,0.0,0.0,0.5,0.0,0.25,0.0,4,1.0,1.0,1
Keaton Wallace,0.8392857142857143,0.6428571428571429,0.0,11.75,14.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,3,0.0,2.0,1
Kentavious Caldwell-Pope,1.236842105263158,0.8421052631578947,0.0,23.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Keon Ellis,0.5760869565217391,0.391304347826087,0.0,13.25,23.0,0.0,0.0,0.391304347826087,0.75,0.17391304347826086,0.19900597272309725,3,0.0,5.0,0
Kevin Durant,1.2364864864864864,0.918918918918919,0.0,45.75,37.0,14.25,0.3114754098360656,0.8378378378378378,0.36363636363636365,0.43243243243243246,0.2634201717079692,4,0.3125,2.0,1
Kevin Huerter,1.18,0.96,0.0,29.5,25.0,1.25,0.0423728813559322,0.6,0.6666666666666666,0.36,0.2573630195694071,1,0.2222222222222222,6.0,0
Kevin Love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Keyonte George,1.359375,1.34375,0.0,43.5,32.0,5.5,0.12643678160919541,1.03125,0.42857142857142855,0.65625,0.22389069536350656,4,0.47619047619047616,3.0,1
Khaman Maluach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Klay Thompson,0.3522727272727273,0.3181818181818182,0.0,7.75,22.0,0.0,0.0,0.45454545454545453,0.7142857142857143,0.09090909090909091,1.0,2,0.0,2.0,1
Kris Murray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Kristaps Porzingis,1.54,0.88,0.0,38.5,25.0,2.0,0.05194805194805195,0.88,0.5555555555555556,0.24,0.2830151019193905,2,0.3333333333333333,4.0,1
Kyle Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Kyle Filipowski,1.25,0.6875,0.0,20.0,16.0,1.0,0.05,0.6875,0.25,0.3125,0.12949340522106242,2,0.2,4.0,1
Larry Nance Jr.,0.39285714285714285,0.14285714285714285,0.0,5.5,14.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,0,0.0,3.0,1
Lauri Markkanen,1.4144736842105263,0.9210526315789473,0.0,53.75,38.0,3.5,0.06511627906976744,0.8947368421052632,0.4166666666666667,0.5263157894736842,0.2895144435585529,4,0.4,3.0,0
Leonard Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Lonzo Ball,0.65625,0.4166666666666667,0.0,15.75,24.0,1.5,0.09523809523809523,0.2916666666666667,1.0,0.041666666666666664,0.0,2,0.0,4.0,0
