Player,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Baylor Scheierman,0.3125,0.0,0.0,1.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0
Ben Saraf,0.1111111111111111,0.3333333333333333,0.0,2.0,18.0,0.0,0.0,0.2222222222222222,0.0,0.05555555555555555,0.0,3,0.0,2.0,1
Bismack Biyombo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Blake Wesley,0.775,0.5,0.0,15.5,20.0,3.0,0.1935483870967742,0.55,0.5,0.1,1.0,3,0.5,4.0,0
Bobby Portis,1.0,0.5714285714285714,0.0,21.0,21.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.06686207154607862,4,0.6,3.0,0
Bobi Klintman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Bogdan Bogdanovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Bones Hyland,0.90625,0.6875,0.0,14.5,16.0,2.0,0.13793103448275862,0.4375,1.0,0.25,0.11084047103098439,2,0.5,3.0,1
Bradley Beal,0.4875,0.45,0.0,9.75,20.0,0.0,0.0,0.3,0.0,0.2,0.09076648155950527,3,0.0,2.0,1
Brandin Podziemski,0.8068181818181818,0.45454545454545453,0.0,17.75,22.0,0.0,0.0,0.6818181818181818,0.25,0.22727272727272727,0.053616328909717195,4,0.6,3.0,0
Brandon Ingram,1.1486486486486487,0.972972972972973,0.0,42.5,37.0,1.25,0.029411764705882353,0.7837837837837838,0.3,0.43243243243243246,0.25926560059510756,3,0.0625,3.0,1
Brandon Williams,0.5,0.14285714285714285,0.0,3.5,7.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0,0.0,3.0,1
Brice Sensabaugh,1.0909090909090908,0.8181818181818182,0.0,24.0,22.0,0.0,0.0,0.45454545454545453,1.0,0.2727272727272727,0.22992529601174874,1,0.16666666666666666,5.0,0
Bronny James,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,0.0,1.0,1
Brook Lopez,1.1527777777777777,0.4444444444444444,0.0,20.75,18.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.1111111111111111,1.0,1,0.5,3.0,0
Bryce McGowens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Bub Carrington,0.7211538461538461,0.46153846153846156,0.0,18.75,26.0,5.0,0.26666666666666666,0.5769230769230769,0.0,0.19230769230769232,0.05918892805871498,4,0.8,3.0,1
Buddy Hield,0.5,0.5,0.0,6.0,12.0,0.0,0.0,0.4166666666666667,0.5,0.16666666666666666,1.0,2,0.0,3.0,0
CJ McCollum,0.5303030303030303,0.3939393939393939,0.0,17.5,33.0,0.0,0.0,0.42424242424242425,0.42857142857142855,0.09090909090909091,0.4444444444444444,3,0.3333333333333333,2.0,1
Cade Cunningham,1.0961538461538463,0.9743589743589743,0.0,42.75,39.0,7.25,0.1695906432748538,0.6153846153846154,0.5555555555555556,0.28205128205128205,0.1825390144410714,4,0.45454545454545453,5.0,0
Caleb Houstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Caleb Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Cam Christie,0.4,0.2,0.0,2.0,5.0,4.0,2.0,0.2,0.0,0.0,0.0,0,0.0,1.0,1
Cam Spencer,0.5333333333333333,0.4666666666666667,0.0,8.0,15.0,2.0,0.25,0.4666666666666667,0.8,0.13333333333333333,1.0,4,1.0,3.0,1
Cam Thomas,1.4,1.2857142857142858,0.0,49.0,35.0,6.25,0.12755102040816327,0.9714285714285714,0.5833333333333334,0.5142857142857142,0.1488160091489293,2,0.2222222222222222,3.0,1
Cam Whitmore,0.921875,0.625,0.0,14.75,16.0,0.0,0.0,0.6875,0.6,0.3125,0.06318629960850565,3,0.0,2.0,0
Carter Bryant,0.4166666666666667,0.0,0.0,1.25,3.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0,0.0,1.0,1
Cedric Coward,1.2045454545454546,0.8181818181818182,0.0,26.5,22.0,6.25,0.2358490566037736,0.6818181818181818,0.75,0.4090909090909091,0.10585653612399809,4,0.7777777777777778,4.0,0
Chaz Lanier,0.4166666666666667,0.3333333333333333,0.0,5.0,12.0,0.0,0.0,0.25,1.0,0.08333333333333333,0.0,2,0.0,4.0,0
Chris Boucher,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0.0,3.0,0
Chris Paul,1.0375,0.5,0.0,20.75,20.0,2.0,0.0963855421686747,0.2,1.0,0.0,0.0,0,0.0,2.0,0
Christian Koloko,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,1.0,1
Clint Capela,1.75,0.5,0.0,7.0,4.0,0.0,0.0,0.25,0.0,0.25,0.0,1,0.0,1.0,0
Cody Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Colby Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Cole Anthony,1.5925925925925926,1.1481481481481481,0.0,43.0,27.0,7.5,0.1744186046511628,0.8888888888888888,0.375,0.4444444444444444,0.16666321866326264,3,0.3333333333333333,3.0,0
Collin Gillespie,1.0982142857142858,0.75,0.0,30.75,28.0,5.25,0.17073170731707318,0.5714285714285714,0.7142857142857143,0.21428571428571427,0.11473927418075015,4,0.6666666666666666,2.0,0
Cooper Flagg,1.0214285714285714,0.8285714285714286,0.0,35.75,35.0,8.5,0.23776223776223776,0.7428571428571429,0.375,0.3142857142857143,0.15035570060831438,4,0.6363636363636364,4.0,0
Corey Kispert,0.8809523809523809,0.5238095238095238,0.0,18.5,21.0,0.0,0.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.10565240359218173,4,0.6666666666666666,2.0,0
Craig Porter Jr.,1.6071428571428572,1.1428571428571428,0.0,22.5,14.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.1450717724664198,3,0.0,3.0,0
D'Angelo Russell,0.8888888888888888,0.4444444444444444,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Daeqwon Plowden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Dalton Knecht,0.17857142857142858,0.0,0.0,1.25,7.0,1.25,1.0,0.2857142857142857,1.0,0.0,0.0,0,0.0,2.0,0
Damian Lillard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Daniss Jenkins,1.1,1.0,0.0,5.5,5.0,0.0,0.0,1.0,0.5,0.6,0.08364700961940609,2,0.3333333333333333,2.0,1
Dario Saric,0.6875,0.4375,0.0,11.0,16.0,0.0,0.0,0.25,1.0,0.1875,0.0784313725490196,1,0.0,3.0,0
David Jones Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Davion Mitchell,0.5119047619047619,0.5238095238095238,0.0,10.75,21.0,0.0,0.0,0.47619047619047616,0.5,0.14285714285714285,0.16792611251049533,1,0.0,1.0,1
Day'Ron Sharpe,0.7142857142857143,0.5,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
DeAndre Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
DeMar DeRozan,0.6283783783783784,0.3783783783783784,0.0,23.25,37.0,0.0,0.0,0.2972972972972973,0.0,0.10810810810810811,0.06160073209884872,1,0.0,4.0,0
Dean Wade,0.5740740740740741,0.25925925925925924,0.0,15.5,27.0,0.0,0.0,0.37037037037037035,1.0,0.1111111111111111,0.2531645569620252,3,0.0,5.0,0
Deandre Ayton,0.8387096774193549,0.5483870967741935,0.0,26.0,31.0,0.75,0.028846153846153848,0.5483870967741935,0.0,0.25806451612903225,0.17345133900340604,3,0.25,3.0,0
Deni Avdija,1.4396551724137931,1.206896551724138,0.0,41.75,29.0,0.0,0.0,0.7931034482758621,0.3333333333333333,0.3793103448275862,0.21618455669914574,2,0.18181818181818182,3.0,1
Dennis Schroder,0.9166666666666666,0.7272727272727273,0.0,30.25,33.0,7.75,0.256198347107438,0.6060606060606061,0.5,0.24242424242424243,0.14351099091577674,2,0.375,2.0,1
Dereck Lively II,1.236842105263158,0.631578947368421,0.0,23.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Derik Queen,0.8428571428571429,0.4857142857142857,0.0,29.5,35.0,7.75,0.2627118644067797,0.5714285714285714,0.2,0.2571428571428571,0.15859281808100548,3,0.2222222222222222,5.0,0
Derrick Jones Jr.,1.3695652173913044,0.8260869565217391,0.0,31.5,23.0,1.25,0.03968253968253968,0.34782608695652173,0.0,0.2608695652173913,0.21099679380275296,1,0.0,3.0,0
Derrick White,0.8787878787878788,0.6060606060606061,0.0,29.0,33.0,8.25,0.28448275862068967,0.696969696969697,0.5,0.21212121212121213,0.11226519154460418,4,0.7142857142857143,3.0,1
Desmond Bane,0.9166666666666666,0.696969696969697,0.0,30.25,33.0,2.5,0.08264462809917356,0.6060606060606061,0.6666666666666666,0.2727272727272727,0.2149751036255746,1,0.1111111111111111,4.0,1
Devin Booker,1.1160714285714286,1.0,0.0,31.25,28.0,0.0,0.0,0.6785714285714286,0.75,0.42857142857142855,0.15439151624656008,3,0.0,2.0,0
Devin Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Devin Vassell,0.84375,0.7,0.0,33.75,40.0,9.0,0.26666666666666666,0.725,0.6666666666666666,0.225,0.11371841715730223,2,0.1111111111111111,3.0,1
Dillon Brooks,1.1944444444444444,1.0,0.0,32.25,27.0,0.0,0.0,1.037037037037037,0.4444444444444444,0.37037037037037035,0.19839137260549353,1,0.0,1.0,1
Domantas Sabonis,0.7432432432432432,0.40540540540540543,0.0,27.5,37.0,1.25,0.045454545454545456,0.40540540540540543,0.25,0.16216216216216217,0.30473498769771634,2,0.3333333333333333,4.0,0
Donovan Clingan,1.3409090909090908,0.7272727272727273,0.0,29.5,22.0,4.5,0.15254237288135594,0.6818181818181818,0.5,0.4090909090909091,0.131194592863377,4,0.4444444444444444,4.0,1
Donovan Mitchell,1.5,1.2285714285714286,0.0,52.5,35.0,1.75,0.03333333333333333,0.9142857142857143,0.5,0.5428571428571428,0.13047902449040588,4,0.42105263157894735,4.0,0
Donte DiVincenzo,0.875,0.6071428571428571,0.0,24.5,28.0,0.0,0.0,0.4642857142857143,0.8,0.21428571428571427,0.14943900008755479,1,0.0,5.0,1
Doug McDermott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Draymond Green,1.0595238095238095,1.0476190476190477,0.0,22.25,21.0,0.0,0.0,0.8571428571428571,0.2,0.23809523809523808,0.20868365604132552,2,0.2,3.0,1
Drew Eubanks,0.5454545454545454,0.09090909090909091,0.0,6.0,11.0,0.0,0.0,0.5454545454545454,0.16666666666666666,0.0,0.0,0,0.0,4.0,0
Dru Smith,1.4166666666666667,0.7619047619047619,0.0,29.75,21.0,0.0,0.0,0.5238095238095238,0.25,0.19047619047619047,0.11668804293622392,4,0.5,2.0,0
Duncan Robinson,0.8355263157894737,0.5,0.0,31.75,38.0,3.25,0.10236220472440945,0.42105263157894735,1.0,0.21052631578947367,0.16503643905699691,3,0.0,2.0,1
Duop Reath,0.6666666666666666,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1
Dwight Powell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1
Dylan Cardwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Dylan Harper,0.9519230769230769,0.7307692307692307,0.0,24.75,26.0,6.5,0.26262626262626265,0.8846153846153846,0.4444444444444444,0.34615384615384615,0.12724511529218288,4,0.6666666666666666,4.0,0
Dyson Daniels,0.8828125,0.375,0.0,28.25,32.0,1.25,0.04424778761061947,0.4375,0.0,0.09375,0.053619302949061656,1,0.3333333333333333,3.0,1
E.J. Liddell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Egor Demin,0.9,0.64,0.0,22.5,25.0,5.0,0.2222222222222222,0.36,1.0,0.12,0.5037783375314854,4,1.0,2.0,0
Elijah Harkless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Evan Mobley,0.9852941176470589,0.6176470588235294,0.0,33.5,34.0,3.75,0.11194029850746269,0.6176470588235294,0.3333333333333333,0.20588235294117646,0.0896166986091607,1,0.14285714285714285,4.0,0
Franz Wagner,1.1,0.9428571428571428,0.0,38.5,35.0,0.0,0.0,0.9428571428571428,0.3333333333333333,0.45714285714285713,0.31491868157799807,2,0.0625,6.0,0
GG Jackson,0.59375,0.3125,0.0,9.5,16.0,0.0,0.0,0.625,0.5,0.1875,0.9708737864077659,4,1.0,3.0,1
Gabe Vincent,0.7291666666666666,0.4166666666666667,0.0,17.5,24.0,1.25,0.07142857142857142,0.2916666666666667,1.0,0.08333333333333333,1.0,1,0.0,3.0,1
Garrett Temple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Gary Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Gary Payton II,0.17857142857142858,0.0,0.0,1.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Gary Trent Jr.,1.0344827586206897,0.8620689655172413,0.0,30.0,29.0,7.25,0.24166666666666667,0.8620689655172413,0.6,0.3103448275862069,0.07081813714132887,4,0.4444444444444444,2.0,1
Giannis Antetokounmpo,1.763157894736842,1.131578947368421,0.0,67.0,38.0,9.0,0.13432835820895522,0.8157894736842105,0.0,0.47368421052631576,0.24916784461550945,1,0.2222222222222222,2.0,1
Goga Bitadze,0.7794117647058824,0.17647058823529413,0.0,13.25,17.0,0.0,0.0,0.4117647058823529,0.3333333333333333,0.11764705882352941,1.0,3,0.5,3.0,0
Gradey Dick,0.75,0.3888888888888889,0.0,13.5,18.0,0.0,0.0,0.3888888888888889,0.25,0.1111111111111111,1.0,1,0.0,2.0,0
Grayson Allen,0.9051724137931034,0.5862068965517241,0.0,26.25,29.0,0.0,0.0,0.5517241379310345,0.625,0.20689655172413793,0.10357206407693374,2,0.3333333333333333,3.0,1
Guerschon Yabusele,0.8653846153846154,0.3076923076923077,0.0,11.25,13.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,2,0.0,5.0,0
Gui Santos,0.6590909090909091,0.5454545454545454,0.0,7.25,11.0,1.5,0.20689655172413793,0.45454545454545453,1.0,0.09090909090909091,0.0,4,1.0,1.0,1
Harrison Barnes,0.6544117647058824,0.35294117647058826,0.0,22.25,34.0,4.0,0.1797752808988764,0.2647058823529412,0.6666666666666666,0.11764705882352941,0.12260875145404267,4,1.0,4.0,1
Harrison Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Herbert Jones,0.45535714285714285,0.14285714285714285,0.0,12.75,28.0,0.0,0.0,0.4642857142857143,0.7142857142857143,0.0,0.0,0,0.0,6.0,1
Hugo Gonzalez,0.717391304347826,0.30434782608695654,0.0,16.5,23.0,0.0,0.0,0.43478260869565216,0.6666666666666666,0.13043478260869565,0.08100445524503848,1,0.3333333333333333,4.0,0
Hunter Dickinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Immanuel Quickley,1.1689189189189189,0.7837837837837838,0.0,43.25,37.0,1.5,0.03468208092485549,0.7027027027027027,0.2727272727272727,0.32432432432432434,0.2124355342441327,4,0.4166666666666667,3.0,1
Isaac Jones,0.42857142857142855,0.21428571428571427,0.0,6.0,14.0,0.0,0.0,0.42857142857142855,1.0,0.07142857142857142,0.0,2,0.0,1.0,1
Isaiah Stewart,0.7647058823529411,0.29411764705882354,0.0,13.0,17.0,0.0,0.0,0.8823529411764706,0.3333333333333333,0.11764705882352941,1.0,1,0.0,4.0,0
Ivica Zubac,0.75,0.6,0.0,18.75,25.0,0.0,0.0,0.48,0.0,0.2,0.17741271113077847,2,0.0,1.0,1
JD Davison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Ja Morant,1.0,0.9545454545454546,0.0,22.0,22.0,0.0,0.0,0.9545454545454546,0.4,0.36363636363636365,0.24467604777658752,1,0.0,3.0,1
Ja'Kobe Walter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jabari Smith Jr.,0.65,0.375,0.0,26.0,40.0,7.5,0.28846153846153844,0.5,0.5555555555555556,0.125,0.0665907164179613,1,0.2,3.0,0
Jacob Toppin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jaden Hardy,1.0227272727272727,0.8181818181818182,0.0,11.25,11.0,0.0,0.0,0.9090909090909091,0.6,0.36363636363636365,0.25439144574008904,3,0.25,3.0,1
Jaden McDaniels,0.5370370370370371,0.37037037037037035,0.0,14.5,27.0,0.0,0.0,0.5925925925925926,0.6666666666666666,0.18518518518518517,0.2050116157443026,1,0.0,2.0,1
Jae'Sean Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jahmir Young,0.6071428571428571,0.5714285714285714,0.0,4.25,7.0,2.75,0.6470588235294118,0.5714285714285714,1.0,0.14285714285714285,0.0,4,1.0,1.0,1
Jaime Jaquez Jr.,1.5185185185185186,0.9629629629629629,0.0,41.0,27.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4074074074074074,0.10659846061062704,3,0.18181818181818182,4.0,0
Jake LaRavia,0.3392857142857143,0.2857142857142857,0.0,9.5,28.0,1.0,0.10526315789473684,0.25,0.5,0.10714285714285714,0.10319917440660471,1,0.3333333333333333,4.0,0
Jakob Poeltl,0.5462962962962963,0.3333333333333333,0.0,14.75,27.0,1.25,0.0847457627118644,0.4444444444444444,0.0,0.1111111111111111,0.37105751391465647,2,0.3333333333333333,4.0,1
Jalen Brunson,1.2357142857142858,1.0571428571428572,0.0,43.25,35.0,5.5,0.12716763005780346,0.8285714285714286,0.3,0.5142857142857142,0.1577836988881699,4,0.3888888888888889,2.0,1
Jalen Duren,1.4166666666666667,0.5833333333333334,0.0,17.0,12.0,0.0,0.0,0.6666666666666666,0.0,0.25,0.31347962382445144,1,0.0,2.0,0
Jalen Johnson,0.9230769230769231,0.6153846153846154,0.0,24.0,26.0,2.0,0.08333333333333333,0.7307692307692307,0.0,0.2692307692307692,0.10533545836106027,2,0.2857142857142857,5.0,1
Jalen Suggs,1.0657894736842106,1.0,0.0,20.25,19.0,2.75,0.13580246913580246,0.631578947368421,0.5,0.21052631578947367,0.22600761141152656,1,0.25,5.0,1
Jalen Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jamal Shead,1.0,0.6666666666666666,0.0,12.0,12.0,0.0,0.0,0.5,0.6666666666666666,0.25,0.5405405405405405,1,0.0,3.0,0
James Harden,1.8482142857142858,1.4642857142857142,0.0,51.75,28.0,0.0,0.0,0.8214285714285714,0.3333333333333333,0.6071428571428571,0.17633737754395246,1,0.0,1.0,1
Jamison Battle,1.3181818181818181,0.9090909090909091,0.0,14.5,11.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.10638297872340421,4,0.6666666666666666,2.0,1
Jaren Jackson Jr.,1.2976190476190477,1.0952380952380953,0.0,27.25,21.0,0.0,0.0,1.0952380952380953,0.42857142857142855,0.5238095238095238,0.18092344708536262,3,0.0,5.0,0
Jarred Vanderbilt,0.9125,0.15,0.0,18.25,20.0,0.0,0.0,0.35,0.5,0.1,1.0,3,0.0,4.0,0
Jarrett Allen,1.3916666666666666,0.9333333333333333,0.0,41.75,30.0,6.75,0.16167664670658682,0.8,0.16666666666666666,0.4666666666666667,0.10041680821873815,2,0.21428571428571427,4.0,0
Jase Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Javon Small,1.0454545454545454,0.9090909090909091,0.0,23.0,22.0,12.5,0.5434782608695652,0.6818181818181818,0.5714285714285714,0.22727272727272727,0.23525223485081093,4,1.0,4.0,0
Javonte Green,0.85,0.5,0.0,17.0,20.0,0.0,0.0,0.5,0.2,0.2,0.08647543576111887,1,0.25,3.0,0
Jaxson Hayes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jaylen Brown,0.9857142857142858,0.9428571428571428,0.0,34.5,35.0,7.75,0.2246376811594203,0.9428571428571428,0.36363636363636365,0.3142857142857143,0.07312311785031632,1,0.36363636363636365,3.0,0
Jaylen Clark,1.1346153846153846,0.7692307692307693,0.0,14.75,13.0,1.25,0.0847457627118644,0.8461538461538461,0.0,0.38461538461538464,0.15570962220183854,2,0.0,4.0,1
Jaylen Wells,0.75,0.5,0.0,16.5,22.0,0.0,0.0,0.5454545454545454,0.6666666666666666,0.13636363636363635,0.05425935973955508,2,0.0,3.0,1
Jaylon Tyson,1.0,0.43478260869565216,0.0,23.0,23.0,0.0,0.0,0.34782608695652173,0.5,0.13043478260869565,0.1114827201783724,3,0.0,4.0,1
Jeff Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jerami Grant,1.0535714285714286,0.9285714285714286,0.0,29.5,28.0,4.5,0.15254237288135594,0.9285714285714286,0.3333333333333333,0.5,0.08313744845484708,2,0.21428571428571427,5.0,0
Jeremiah Fears,0.7758620689655172,0.5517241379310345,0.0,22.5,29.0,5.5,0.24444444444444444,0.5517241379310345,0.25,0.27586206896551724,0.11276719077521559,4,0.5,5.0,0
Jericho Sims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Jett Howard,0.875,0.75,0.0,3.5,4.0,0.0,0.0,0.5,1.0,0.25,0.0,2,0.0,3.0,1
Jimmy Butler III,0.9351851851851852,0.7037037037037037,0.0,25.25,27.0,0.0,0.0,0.6666666666666666,0.4,0.4074074074074074,0.22570511694915904,3,0.0,3.0,0
Joan Beringer,1.4,0.4,0.0,7.0,5.0,7.25,1.0357142857142858,0.2,0.0,0.2,0.0,4,1.0,1.0,1
Jock Landale,0.625,0.3333333333333333,0.0,11.25,18.0,0.0,0.0,0.4444444444444444,1.0,0.16666666666666666,0.031650577623041624,1,0.0,4.0,1
Joe Ingles,0.375,0.25,0.0,1.5,4.0,0.0,0.0,0.25,1.0,0.0,0.0,0,0.0,1.0,1
John Collins,0.9791666666666666,0.5833333333333334,0.0,23.5,24.0,0.0,0.0,0.625,0.3333333333333333,0.2916666666666667,0.11155162323747272,4,0.42857142857142855,3.0,0
John Konchar,1.28125,0.5,0.0,10.25,8.0,3.25,0.3170731707317073,0.125,0.0,0.125,0.0,4,1.0,1.0,1
