# Top Lineup Score: 331.0
# Cash Score: 255.00
# Top 3 Lineups:
# Rank 1: 331.0 - C Ryan Kalkbrenner F Paolo Banchero G Ryan Rollins PF Jonathan Kuminga PG Ajay Mitchell SF Simone Fontecchio SG Anthony Black UTIL Victor Wembanyama
# Rank 2: 329.25 - C Victor Wembanyama F Bam Adebayo G Sion James PF Jaime Jaquez Jr. PG Ryan Rollins SF Tristan da Silva SG Anthony Black UTIL Stephon Castle
# Rank 3: 328.0 - C Victor Wembanyama F Jimmy Butler G Cason Wallace PF Jaime Jaquez Jr. PG Ryan Rollins SF Andrew Wiggins SG Anthony Black UTIL Jaylin Williams


Player Name,Actual Score,Ownership,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Andrew Wiggins,38.5,9.04,1.1,0.8,0.0,38.5,35.0,3.25,0.0844155844155844,0.7428571428571429,0.4285714285714285,0.1714285714285714,0.1624948412503612,3.0,0.1666666666666666,2.0,1.0
CJ McCollum,25.0,2.23,1.0416666666666667,0.875,0.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Kuminga,40.5,9.76,1.1911764705882353,0.9705882352941176,0.0,40.5,34.0,6.0,0.1481481481481481,0.9117647058823528,0.5,0.3235294117647059,0.1740147773765495,2.0,0.2727272727272727,2.0,1.0
Collin Sexton,27.5,9.3,1.1,1.04,0.0,27.5,25.0,0.0,0.0,0.8,0.25,0.32,0.130904071788966,1.0,0.0,4.0,0.0
Draymond Green,23.0,2.89,0.696969696969697,0.4242424242424242,0.0,23.0,33.0,2.0,0.0869565217391304,0.3939393939393939,0.5,0.0,0.0,0.0,0.0,4.0,1.0
Davion Mitchell,20.25,2.11,0.7232142857142857,0.6428571428571429,0.0,20.25,28.0,0.0,0.0,0.4642857142857143,0.2,0.0,0.0,0.0,0.0,3.0,1.0
Kyle Kuzma,26.5,3.91,0.7361111111111112,0.5,0.0,26.5,36.0,2.75,0.1037735849056603,0.6388888888888888,0.4285714285714285,0.0833333333333333,0.0931098696461825,3.0,0.0,2.0,1.0
Myles Turner,35.25,24.35,1.146551724137931,0.7241379310344828,0.0,33.25,29.0,2.75,0.0827067669172932,0.6896551724137931,0.5,0.0344827586206896,0.0,2.0,0.0,2.0,1.0
Brandin Podziemski,25.25,1.38,0.971153846153846,0.5384615384615384,0.0,25.25,26.0,2.0,0.0792079207920792,0.6153846153846154,0.4,0.0769230769230769,1.0,1.0,0.5,5.0,0.0
Khris Middleton,9.25,2.22,0.4625,0.5,0.0,9.25,20.0,-0.5,-0.054054054054054,0.5,0.3333333333333333,0.1,1.0,1.0,0.5,3.0,1.0
Jalen Suggs,0.0,0.02,,,,,,,,,,,,,,,
Aaron Wiggins,20.5,29.99,0.8541666666666666,0.5416666666666666,0.0,20.5,24.0,3.25,0.1585365853658536,0.9166666666666666,0.6666666666666666,0.0833333333333333,1.0,1.0,0.0,4.0,1.0
Ryan Rollins,49.75,30.04,1.3819444444444444,1.1388888888888888,0.0,49.75,36.0,1.5,0.0301507537688442,0.75,0.1111111111111111,0.3055555555555556,0.1593342582543745,1.0,0.2727272727272727,3.0,1.0
Bilal Coulibaly,39.5,0.29,1.625,1.0,0.0,39.0,24.0,2.0,0.0512820512820512,1.25,0.8333333333333334,0.2083333333333333,0.1344840945779062,3.0,0.0,2.0,1.0
Jaime Jaquez Jr.,24.5,39.64,0.7205882352941176,0.3823529411764705,0.0,24.5,34.0,5.25,0.2142857142857142,0.5,0.0,0.0588235294117647,1.0,4.0,1.0,4.0,0.0
Dylan Harper,21.5,19.71,0.86,0.76,0.0,21.5,25.0,3.5,0.1627906976744186,0.68,0.4285714285714285,0.08,1.0,2.0,0.0,4.0,0.0
Wendell Carter Jr.,35.5,20.46,1.3148148148148149,0.8148148148148148,0.0,35.5,27.0,0.0,0.0,0.8518518518518519,0.5,0.1111111111111111,0.0244857982370225,1.0,0.3333333333333333,3.0,0.0
Al Horford,12.0,0.15,0.6,0.35,0.0,12.0,20.0,1.0,0.0833333333333333,0.55,0.75,0.0,0.0,0.0,0.0,4.0,0.0
Kel'el Ware,16.75,7.59,0.7976190476190477,0.1904761904761904,0.0,16.75,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Portis,21.25,40.39,1.118421052631579,0.8421052631578947,0.0,21.25,19.0,3.5,0.1647058823529411,0.8947368421052632,0.25,0.0526315789473684,0.0,2.0,0.0,2.0,1.0
Kon Knueppel,8.75,21.56,0.324074074074074,0.3703703703703703,0.0,8.75,27.0,0.0,0.0,0.4814814814814814,0.75,0.0,0.0,0.0,0.0,4.0,1.0
Ajay Mitchell,29.25,16.52,0.975,0.7333333333333333,0.0,29.25,30.0,6.75,0.2307692307692307,0.7,0.625,0.2666666666666666,0.0604973237583811,2.0,0.375,3.0,0.0
Jeremy Sochan,0.0,,,,,,,,,,,,,,,,
Keldon Johnson,16.75,3.7,0.7282608695652174,0.5217391304347826,0.0,16.75,23.0,1.25,0.0746268656716417,0.5217391304347826,0.3333333333333333,0.1304347826086956,0.0712250712250712,1.0,0.0,4.0,0.0
Luguentz Dort,20.5,1.19,0.7884615384615384,0.3076923076923077,0.0,20.5,26.0,0.0,0.0,0.5,1.0,0.0384615384615384,0.0,2.0,0.0,3.0,1.0
Cole Anthony,26.25,26.25,1.25,1.0,0.0,26.25,21.0,0.0,0.0,1.0952380952380951,0.625,0.238095238095238,0.0981785692298773,1.0,0.2,2.0,0.0
Cason Wallace,35.75,3.59,1.3240740740740742,0.5555555555555556,0.0,35.75,27.0,2.0,0.0559440559440559,0.6666666666666666,0.5,0.1851851851851851,0.1960182125095857,3.0,0.4,3.0,1.0
Tre Johnson,17.25,1.23,0.6388888888888888,0.4814814814814814,0.0,17.25,27.0,0.0,0.0,0.5185185185185185,0.75,0.1481481481481481,0.1052834562113044,1.0,0.5,4.0,0.0
Buddy Hield,12.25,0.21,0.7205882352941176,0.4705882352941176,0.0,12.25,17.0,5.5,0.4489795918367347,0.4117647058823529,0.6666666666666666,0.1176470588235294,1.0,4.0,1.0,4.0,0.0
Harrison Barnes,19.5,0.9,0.6290322580645161,0.4516129032258064,0.0,19.5,31.0,2.75,0.141025641025641,0.4193548387096774,1.0,0.064516129032258,1.0,4.0,1.0,3.0,1.0
Alex Caruso,11.0,3.11,0.6470588235294118,0.1764705882352941,0.0,11.0,17.0,2.5,0.2272727272727272,0.4705882352941176,0.6,0.0,0.0,0.0,0.0,3.0,0.0
Bub Carrington,8.0,2.15,0.3636363636363636,0.3181818181818182,0.0,8.0,22.0,0.0,0.0,0.6363636363636364,0.8,0.0909090909090909,1.0,1.0,0.0,5.0,0.0
Gary Trent Jr.,29.0,18.59,0.9666666666666668,0.5333333333333333,0.0,29.0,30.0,3.5,0.1206896551724138,0.6333333333333333,0.5555555555555556,0.1666666666666666,0.095566703278865,1.0,0.2,2.0,1.0
Julian Champagnie,16.75,6.8,0.5403225806451613,0.1612903225806451,0.0,16.75,31.0,2.0,0.1194029850746268,0.4193548387096774,0.8,0.0,0.0,0.0,0.0,4.0,0.0
Ryan Kalkbrenner,32.25,13.19,1.0078125,0.625,0.0,32.25,32.0,0.75,0.0232558139534883,0.6875,0.0,0.125,0.1922242962457113,2.0,0.0,3.0,0.0
Luke Kornet,0.0,,,,,,,,,,,,,,,,
Grant Williams,0.0,,,,,,,,,,,,,,,,
Kelly Olynyk,0.0,,,,,,,,,,,,,,,,
Nikola Jovic,2.25,11.01,0.225,0.2,0.0,2.25,10.0,0.0,0.0,0.6,0.25,0.0,0.0,0.0,0.0,2.0,0.0
Moses Moody,5.75,1.6,0.575,0.0,0.0,5.75,10.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,3.0,0.0
Anthony Black,32.25,54.03,1.0403225806451613,0.8064516129032258,0.0,32.25,31.0,2.0,0.0620155038759689,0.5483870967741935,1.0,0.1290322580645161,0.1435250565372682,1.0,0.0,3.0,0.0
Jaylin Williams,31.25,1.74,1.4204545454545454,0.5,0.0,31.25,22.0,0.0,0.0,0.8181818181818182,0.8,0.0454545454545454,0.0,4.0,1.0,4.0,0.0
Moritz Wagner,0.0,,,,,,,,,,,,,,,,
Moussa Diabate,23.0,1.96,1.15,0.55,0.0,23.0,20.0,0.0,0.0,0.8,0.0,0.15,0.4237288135593221,1.0,0.0,5.0,0.0
Quinten Post,2.75,1.99,0.275,0.2,0.0,2.75,10.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Pelle Larsson,13.25,13.44,0.5096153846153846,0.3461538461538461,0.0,13.25,26.0,0.0,0.0,0.3461538461538461,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,1.0
AJ Green,15.5,2.34,0.4696969696969697,0.3333333333333333,0.0,15.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre Mann,11.0,20.06,0.6875,0.6875,0.0,11.0,16.0,1.5,0.1363636363636363,0.8125,0.6,0.125,1.0,1.0,0.5,3.0,0.0
Corey Kispert,18.0,0.45,0.9,0.6,0.0,18.0,20.0,2.75,0.1527777777777778,0.75,1.0,0.15,0.8032128514056218,3.0,0.0,2.0,0.0
Tristan da Silva,30.75,7.22,1.3977272727272727,1.0,0.0,30.75,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Fontecchio,26.75,5.5,0.9553571428571428,0.75,0.0,26.75,28.0,1.5,0.0560747663551401,0.5714285714285714,0.5,0.1071428571428571,1.0,1.0,0.0,3.0,0.0
Isaiah Joe,33.5,0.52,1.3958333333333333,0.875,0.0,33.5,24.0,2.75,0.0820895522388059,0.75,0.75,0.0416666666666666,0.0,4.0,1.0,5.0,0.0
Sion James,16.0,5.67,0.5714285714285714,0.3928571428571428,0.0,16.0,28.0,4.75,0.296875,0.4285714285714285,0.5,0.0714285714285714,1.0,3.0,0.0,4.0,1.0
Cam Whitmore,17.25,2.15,1.15,0.5333333333333333,0.0,17.25,15.0,1.25,0.072463768115942,0.8,0.0,0.1333333333333333,1.0,2.0,0.0,2.0,0.0
Dru Smith,17.0,1.62,0.85,0.65,0.0,17.0,20.0,1.5,0.088235294117647,0.4,1.0,0.0,0.0,0.0,0.0,4.0,0.0
Tyus Jones,7.5,1.61,0.5357142857142857,0.3571428571428571,0.0,7.5,14.0,1.5,0.2,0.2857142857142857,1.0,0.0714285714285714,0.0,2.0,0.0,3.0,0.0
Goga Bitadze,12.25,10.79,0.9423076923076924,0.4615384615384615,0.0,12.25,13.0,0.0,0.0,0.6153846153846154,0.0,0.1538461538461538,1.0,1.0,0.0,3.0,0.0
Taurean Prince,12.0,1.82,0.6666666666666666,0.6111111111111112,0.0,12.0,18.0,2.0,0.1666666666666666,0.5,1.0,0.1666666666666666,0.0690607734806629,4.0,0.6666666666666666,4.0,0.0
Josh Green,0.0,,,,,,,,,,,,,,,,
Will Richard,13.0,0.19,1.0833333333333333,0.6666666666666666,0.0,13.0,12.0,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,1.0,2.0,0.0,2.0,1.0
Bismack Biyombo,1.25,0.07,0.1785714285714285,0.0,0.0,1.25,7.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Tidjane Salaun,2.0,1.68,0.2857142857142857,0.1428571428571428,0.0,2.0,7.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Kasparas Jakucionis,0.0,0.01,,,,,,,,,,,,,,,
KJ Simpson,0.0,,,,,,,,,,,,,,,,
Marvin Bagley III,14.75,1.54,0.921875,0.6875,0.0,14.75,16.0,0.0,0.0,0.625,0.0,0.0625,0.0,1.0,0.0,2.0,0.0
Jordan McLaughlin,14.5,0.03,1.318181818181818,0.7272727272727273,0.0,14.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amir Coffey,3.75,0.17,0.2884615384615384,0.0,0.0,3.75,13.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Trayce Jackson-Davis,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Payton II,2.5,0.33,0.8333333333333334,0.0,0.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orlando Robinson,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Antonio Reeves,0.0,0.01,,,,,,,,,,,,,,,
Mason Plumlee,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Isaac,15.25,0.13,1.0166666666666666,0.2,0.0,15.25,15.0,3.25,0.2131147540983606,0.7333333333333333,1.0,0.0666666666666666,0.0,4.0,1.0,4.0,0.0
Justin Champagnie,1.25,0.05,0.3125,0.0,0.0,1.25,4.0,1.25,1.0,0.5,1.0,0.0,0.0,0.0,0.0,3.0,1.0
Jett Howard,0.0,0.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Lindy Waters III,0.0,,,,,,,,,,,,,,,,
Carter Bryant,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Ingram,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Jones-Garcia,0.0,0.01,,,,,,,,,,,,,,,
Riley Minix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Topic,0.0,0.01,,,,,,,,,,,,,,,
Thomas Sorber,0.0,,,,,,,,,,,,,,,,
Kenrich Williams,0.0,0.01,,,,,,,,,,,,,,,
Branden Carlson,7.5,0.01,1.875,1.0,0.0,7.5,4.0,1.25,0.1666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Ousmane Dieng,6.0,0.03,1.2,0.4,0.0,6.0,5.0,0.0,0.0,0.8,1.0,0.2,0.0,4.0,1.0,1.0,1.0
Brooks Barnhizer,0.0,0.07,,,,,,,,,,,,,,,
Chris Youngblood,1.25,0.0,0.2083333333333333,0.0,0.0,1.25,6.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Alex Antetokounmpo,0.0,0.0,,,,,,,,,,,,,,,
Mark Sears,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanasis Antetokounmpo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jericho Sims,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Jackson Jr.,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pete Nance,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,4.25,,1.0625,0.5,0.0,4.25,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Liam McNeeley,17.75,0.09,1.2678571428571428,0.7142857142857143,0.0,17.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Peterson,0.0,,,,,,,,,,,,,,,,
Pat Connaughton,0.0,0.01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Jahmir Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myron Gardner,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vladislav Goldin,0.0,,,,,,,,,,,,,,,,
Keshad Johnson,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharife Cooper,0.0,,,,,,,,,,,,,,,,
Anthony Gill,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan Vukcevic,5.75,0.02,1.4375,1.0,0.0,5.75,4.0,0.0,0.0,0.75,0.0,0.25,0.0,4.0,1.0,1.0,1.0
Malaki Branham,0.0,,,,,,,,,,,,,,,,
Jamir Watkins,0.0,,,,,,,,,,,,,,,,
AJ Johnson,1.5,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Riley,3.5,0.03,0.7,0.6,0.0,3.5,5.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
De'Anthony Melton,0.0,,,,,,,,,,,,,,,,
Alex Toohey,0.0,,,,,,,,,,,,,,,,
Gui Santos,2.0,,0.5,0.5,0.0,2.0,4.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Pat Spencer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson Rowe,0.0,,,,,,,,,,,,,,,,
Colin Castleton,0.0,,,,,,,,,,,,,,,,
Jamal Cain,0.0,0.0,,,,,,,,,,,,,,,
Jase Richardson,3.0,0.03,1.5,1.0,0.0,3.0,2.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Noah Penda,7.0,0.03,0.4117647058823529,0.2352941176470588,0.0,7.0,17.0,0.0,0.0,0.3529411764705882,0.0,0.0588235294117647,0.0,2.0,0.0,6.0,0.0
